Time,Velocity,
4.95,-255.665
4.96,255.665
4.97,-255.665
4.98,255.665
4.99,-255.665
5,255.665
5.01,-255.665
5.02,255.665
5.03,-255.665
5.04,255.665
5.05,-255.665
5.06,255.665
5.07,-255.665
5.08,255.665
5.09,-255.665
5.1,255.665
5.11,-255.665
5.12,255.665
5.13,-255.665
5.14,255.665
5.15,-255.665
5.16,255.665
5.17,-255.665
5.18,255.665
5.19,-255.665
5.2,255.665
5.21,-255.665
5.22,255.665
5.23,-255.665
5.24,255.665
5.25,-255.665
5.26,255.665
5.27,-255.665
5.28,255.665
5.29,-255.665
5.3,255.665
5.31,-255.665
5.32,255.665
5.33,-255.665
5.34,255.665
5.35,-255.665
5.36,255.665
5.37,-255.665
5.38,255.665
5.39,-255.665
5.4,255.665
5.41,-255.665
5.42,255.665
5.43,-255.665
5.44,255.665
5.45,-255.665
5.46,255.665
5.47,-255.665
5.48,255.665
5.49,-255.665
5.5,255.665
5.51,-255.665
5.52,255.665
5.53,-255.665
5.54,255.665
5.55,-255.665
5.56,255.665
5.57,-255.665
5.58,255.665
5.59,-255.665
5.6,255.665
5.61,-255.665
5.62,255.665
5.63,-255.665
5.64,255.665
5.65,-255.665
5.66,255.665
5.67,-255.665
5.68,255.665
5.69,-255.665
5.7,255.665
5.71,-255.665
5.72,255.665
5.73,-255.665
5.74,255.665
5.75,-255.665
5.76,255.665
5.77,-255.665
5.78,255.665
5.79,-255.665
5.8,255.665
5.81,-255.665
5.82,255.665
5.83,-255.665
5.84,255.665
5.85,-255.665
5.86,255.665
5.87,-255.665
5.88,255.665
5.89,-255.665
5.9,255.665
5.91,-255.665
5.92,255.665
5.93,-255.665
5.94,255.665
5.95,-255.665
5.96,255.665
5.97,-255.665
5.98,255.665
5.99,-255.665
6,255.665
6.01,-255.665
6.02,255.665
6.03,-255.665
6.04,255.665
6.05,-255.665
6.06,255.665
6.07,-255.665
6.08,255.665
6.09,-255.665
6.1,255.665
6.11,-255.665
6.12,255.665
6.13,-255.665
6.14,255.665
6.15,-255.665
6.16,255.665
6.17,-255.665
6.18,255.665
6.19,-255.665
6.2,255.665
6.21,-255.665
6.22,255.665
6.23,-255.665
6.24,255.665
6.25,-255.665
6.26,255.665
6.27,-255.665
6.28,255.665
